Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	SungMaSt	SungMaDx	SungMaHt	SungMaIq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	SungMaExp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistFist	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	ResistDark	ResistIce	ResistEarth	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneSkin	SpGodSpeed	SpDeathBlow	SpRevive	SpHeal	RAtkSpeed	RCastSpeed	RHPRegen	HitRange
332	백결궁병 지영	S_PAWN	MONSTER	RANGE	20	100		AGGR	0	HUMAN	SLOW	0	bkarcher	0	22	29	15	7	0	0	0	0	53	80	1622	12	7	0	0	606	0	25	70	130	35	2000	650	30031	0	0	0	0	0	10	10	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
333	백결장수 지연	KNIGHT	MONSTER	MELEE	25	100		AGGR	0	HUMAN	SLOW	0	bkknight	0	35	26	18	9	0	0	0	0	53	99	3207	10	7	0	0	1452	0	30	110	120	35	2000	150	30011	0	0	0	0	0	10	10	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
334	백결장수 인자	KNIGHT	MONSTER	MELEE	25	100		AGGR	0	HUMAN	SLOW	0	bkknight	0	35	26	18	9	0	0	0	0	53	99	3207	10	7	0	0	1452	0	30	110	120	35	2000	150	30073	0	0	0	0	0	10	10	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
351	소심한 백결단원	S_PAWN	MONSTER	MELEE	18	100			0	HUMAN	SLOW	0	bksoldier	0	27	20	13	7	0	0	0	0	59	72	490	6	5	0	0	256	0	22	100	120	35	2000	175	30034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
352	소심한 백결궁병	S_PAWN	MONSTER	RANGE	20	100			0	HUMAN	SLOW	0	bkarcher	0	22	29	15	7	0	0	0	0	55	84	404	6	7	0	0	284	0	25	60	130	35	2000	650	30031	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
353	소심한 백결장수 일령	KNIGHT	MONSTER	MELEE	25	100			0	HUMAN	SLOW	0	bkknight	0	35	26	18	9	0	0	0	0	56	106	892	8	12	0	0	594	0	30	100	120	35	2000	175	30011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
354	소심한 백결장수 이령	KNIGHT	MONSTER	MELEE	25	100			0	HUMAN	SLOW	0	bkknight	0	35	26	18	9	0	0	0	0	73	89	892	8	12	0	0	594	0	30	100	120	35	2000	175	30073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
391	미정	S_KNIGHT	MONSTER	MAGIC	23	100			0	HUMAN	SLOW	0	bksecond	0	32	16	24	8	0	0	0	0	44	82	2076	9	17	0	0	2604	0	28	100	150	100	2000	175	30018	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
392	은정	S_KNIGHT	MONSTER	MAGIC	26	100			0	HUMAN	SLOW	0	bkthird	0	36	18	27	9	0	0	0	0	48	89	2453	14	22	0	0	2940	0	31	100	150	100	2000	175	30017	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
393	세랑	S_KNIGHT	MONSTER	MAGIC	28	100			0	HUMAN	SLOW	0	bkfourth	0	38	19	29	10	0	0	0	0	51	94	2692	19	27	0	0	3164	0	33	100	150	100	2000	175	30035	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
394	진희	S_KNIGHT	MONSTER	MAGIC	31	100			0	HUMAN	SLOW	0	bkboss	0	42	21	31	10	0	0	0	0	55	101	3069	19	32	0	0	3500	0	37	100	150	100	2000	175	30073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
395	소심한 미정	S_KNIGHT	MONSTER	MAGIC	23	100			0	HUMAN	SLOW	0	bksecond	0	32	16	24	8	0	0	0	0	71	86	392	9	17	0	0	1823	0	28	100	150	100	2000	175	30018	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
396	소심한 은정	S_KNIGHT	MONSTER	MAGIC	26	100			0	HUMAN	SLOW	0	bkthird	0	36	18	27	9	0	0	0	0	66	101	324	14	22	0	0	2058	0	31	100	150	100	2000	175	30017	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
397	소심한 세랑	S_KNIGHT	MONSTER	MAGIC	28	100			0	HUMAN	SLOW	0	bkfourth	0	38	19	29	10	0	0	0	0	68	127	714	19	27	0	0	2215	0	33	100	150	100	2000	175	30035	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
398	소심한 진희	S_KNIGHT	MONSTER	MAGIC	31	100			0	HUMAN	SLOW	0	bkboss	0	42	21	31	10	0	0	0	0	88	107	714	19	32	0	0	2450	0	37	100	150	100	2000	175	30073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
401	흑풍단원	PAWN	MONSTER	MELEE	26	100			0	HUMAN		0	thief1	0	36	18	27	9	0	0	0	0	62	75	981	6	5	0	0	735	0	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
402	흑풍돌격대	PAWN	MONSTER	MELEE	27	100			0	HUMAN		0	thief2	0	37	19	28	9	0	0	0	0	70	100	1027	8	10	0	0	763	0	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
403	흑풍궁수	PAWN	MONSTER	RANGE	29	100			0	HUMAN		0	thief3	0	30	39	10	10	0	0	0	0	67	82	818	6	7	0	0	819	0	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
404	흑풍장수 작도	S_PAWN	MONSTER	POWER	30	100			0	HUMAN		0	thiefboss1	0	30	20	45	10	0	0	0	0	65	110	1411	8	12	0	0	1016	0	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
405	흑풍장수 도수	S_PAWN	MONSTER	MELEE	33	100			0	HUMAN		0	thiefboss2	0	33	22	33	11	0	0	0	0	57	105	1625	6	7	0	0	1117	0	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
406	흑풍장수 구령	S_PAWN	MONSTER	MELEE	35	100			0	HUMAN		0	thiefboss3	0	35	23	42	12	0	0	0	0	59	110	1736	8	12	0	0	1184	0	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
431	흑풍단원 두봉	KNIGHT	MONSTER	MELEE	31	100			0	HUMAN	SLOW	0	thief1	0	37	25	49	12	0	0	0	0	55	101	1571	12	9	0	0	750	0	37	110	100	100	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
432	흑풍돌격대 상두	KNIGHT	MONSTER	MELEE	33	100			0	HUMAN	SLOW	0	thief2	0	37	49	25	12	0	0	0	0	73	89	1733	12	9	0	0	798	0	39	110	150	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
433	흑풍궁수 관규	KNIGHT	MONSTER	RANGE	35	100			0	HUMAN	SLOW	0	thief3	0	38	25	50	13	0	0	0	0	59	110	1852	12	9	0	0	846	0	41	70	120	100	2000	850	0	0	0	0	5	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
434	흑풍장수 세민	S_KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	SLOW	0	thiefboss1	0	38	50	25	13	0	0	0	0	78	95	3010	8	9	0	0	1740	0	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
435	흑풍장수 민호	S_KNIGHT	MONSTER	MELEE	38	100			0	HUMAN	SLOW	0	thiefboss2	0	26	39	51	13	0	0	0	0	63	117	3249	8	9	0	0	1836	0	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
436	흑풍장수 윤석	S_KNIGHT	MONSTER	MELEE	40	100			0	HUMAN	SLOW	0	thiefboss3	0	51	26	39	13	0	0	0	0	66	122	3500	8	9	0	0	1932	0	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
451	비열한 흑풍단원	PAWN	MONSTER	MELEE	26	100			0	HUMAN		0	thief1	0	36	18	27	9	0	0	0	0	74	90	785	6	5	0	0	515	0	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
452	비열한 흑풍돌격대	PAWN	MONSTER	MELEE	27	100			0	HUMAN		0	thief2	0	37	19	28	9	0	0	0	0	84	120	822	8	10	0	0	534	0	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
453	비열한 흑풍궁수	PAWN	MONSTER	RANGE	29	100			0	HUMAN		0	thief3	0	30	39	10	10	0	0	0	0	80	98	655	6	7	0	0	573	0	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	-70	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
454	비열한 흑풍장수 작도	S_PAWN	MONSTER	POWER	30	100			0	HUMAN		0	thiefboss1	0	30	20	45	10	0	0	0	0	78	132	1129	8	12	0	0	711	0	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
455	비열한 흑풍장수 도수	S_PAWN	MONSTER	MELEE	33	100			0	HUMAN		0	thiefboss2	0	33	22	33	11	0	0	0	0	68	126	1300	6	7	0	0	782	0	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
456	비열한 흑풍장수 구령	S_PAWN	MONSTER	MELEE	35	100			0	HUMAN		0	thiefboss3	0	35	23	42	12	0	0	0	0	71	132	1389	8	12	0	0	829	0	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60	0	0	0	0	0	1	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
491	맹환	S_KNIGHT	MONSTER	TANKER	32	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	maenghwan	0	42	21	32	11	0	0	0	0	75	110	3201	9	22	0	0	3612	0	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
492	보우	S_KNIGHT	MONSTER	MELEE	37	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	bou	0	48	24	36	12	0	0	0	0	62	115	3911	14	17	0	0	4172	0	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
493	구패	S_KNIGHT	MONSTER	POWER	39	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	gupae	0	51	25	38	13	0	0	0	0	65	120	4219	4	12	0	0	4396	0	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
494	추흔	S_KNIGHT	MONSTER	MELEE	45	100			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	chuhen	0	57	43	29	14	0	0	0	0	72	133	5220	19	27	0	0	5068	0	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	0	0	1	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
501	오랑캐보병	PAWN	MONSTER	MELEE	29	100			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	0	0	0	0	67	82	1404	6	5	0	0	819	0	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
502	오랑캐졸개	PAWN	MONSTER	MELEE	32	100			0	HUMAN	STUN	0	barbarian_soldier	0	32	21	42	11	0	0	0	0	71	87	1625	8	12	0	0	903	0	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
503	오랑캐궁수	S_PAWN	MONSTER	RANGE	35	100			0	HUMAN	STUN	0	barbarian_bow	0	23	46	17	12	0	0	0	0	68	102	1262	6	7	0	0	1184	0	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
504	오랑캐장수	KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	STUN	0	barbarian_knight	0	47	24	35	12	0	0	0	0	78	95	2240	8	17	0	0	2030	0	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
531	오랑캐보병 비연	KNIGHT	MONSTER	MELEE	35	100		AGGR	0	HUMAN	STUN	0	barbarian_infantry	0	41	55	28	14	0	0	0	0	76	93	1852	12	7	0	0	513	0	41	110	100	100	2000	150	30075	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
532	오랑캐졸개 강두	KNIGHT	MONSTER	MELEE	37	100		AGGR	0	HUMAN	STUN	0	barbarian_soldier	0	42	56	28	14	0	0	0	0	71	106	2002	12	7	0	0	542	0	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
533	오랑캐궁수 상천	S_KNIGHT	MONSTER	RANGE	40	100		AGGR	0	HUMAN	STUN	0	barbarian_bow	0	43	57	15	14	0	0	0	0	75	113	3500	8	7	0	0	1172	0	46	70	100	100	2000	850	30075	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
534	오랑캐부단장 강천	S_KNIGHT	MONSTER	MELEE	42	100		AGGR	0	HUMAN	STUN	0	barbarian_knight	0	59	29	44	15	0	0	0	0	68	126	3762	8	7	0	0	1230	0	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
551	음흉한 오랑캐보병	PAWN	MONSTER	MELEE	29	100			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	0	0	0	0	80	98	1123	6	5	0	0	819	0	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
552	음흉한 오랑캐졸개	PAWN	MONSTER	MELEE	32	100			0	HUMAN	STUN	0	barbarian_soldier	0	20	21	42	11	0	0	0	0	85	104	1300	8	12	0	0	903	0	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
553	음흉한 오랑캐궁수	S_PAWN	MONSTER	RANGE	35	100			0	HUMAN	STUN	0	barbarian_bow	0	32	46	17	12	0	0	0	0	82	122	1010	6	7	0	0	1184	0	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
554	음흉한 오랑캐장수	KNIGHT	MONSTER	MELEE	36	100			0	HUMAN	STUN	0	barbarian_knight	0	23	24	35	12	0	0	0	0	94	114	1792	8	17	0	0	2030	0	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
591	비류단대장	BOSS	MONSTER	MELEE	42	100		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_boss	0	40	27	54	13	0	0	0	0	68	126	18810	29	32	0	0	20280	0	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
595	오랑캐궁수 금철	KNIGHT	MONSTER	RANGE	42	100		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_bow	0	40	27	54	13	0	0	0	0	68	126	4703	30	30	0	0	6422	0	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
601	진웅귀병 둔살라	PAWN	MONSTER	MELEE	26	100			0	ORC		0	orc_soldier	0	42	28	56	14	0	0	0	0	91	111	2268	6	2	0	0	1038	0	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
602	진웅귀 척후병 사실리	S_PAWN	MONSTER	MELEE	29	100			0	ORC		0	orc_scouter	0	43	29	57	14	0	0	0	0	92	113	2348	6	2	0	0	1062	0	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
603	진웅귀 투병 무로도	S_PAWN	MONSTER	MELEE	31	100			0	ORC		0	orc_knight	0	44	29	59	14	0	0	0	0	94	115	2429	6	2	0	0	1086	0	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
604	진웅귀 마병 두오쿠	KNIGHT	MONSTER	MAGIC	33	100			0	ORC		0	orc_magician	0	45	60	30	15	0	0	0	0	96	117	2514	6	2	0	0	1110	0	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
631	진웅귀병	PAWN	MONSTER	MELEE	34	100			0	ORC		0	orc_soldier	0	32	21	42	11	0	0	0	0	44	66	1390	6	5	0	0	959	0	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
632	진웅귀 척후병	S_PAWN	MONSTER	MELEE	36	100			0	ORC		0	orc_scouter	0	28	22	45	11	0	0	0	0	80	120	1806	8	10	0	0	1218	0	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
633	진웅귀 투병	S_PAWN	MONSTER	MELEE	39	100			0	ORC		0	orc_knight	0	25	48	43	12	0	0	0	0	80	97	2025	6	7	0	0	1319	0	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
634	진웅귀 마병	KNIGHT	MONSTER	MAGIC	40	100			0	ORC		0	orc_magician	0	37	25	50	12	0	0	0	0	81	99	2800	8	12	0	0	2254	0	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
